SIGHTINGDATE,LAT,LON,Presence,SOURCE,SOURCE_DETAIL,PACKAGE_ID,Season,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,Water_Mass_M_WK,SST_env_source,Chlorophyll_env_source,Frontal_env_source,Salinity_env_source,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Water_Mass_is_observed,Any_env_missing
2002-08-21,42.78,-65.5,1,Visual,RWSAS sightings,,Summer,18.47556198347107,0.0559329956286976,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-22,42.87,-65.42,1,Visual,RWSAS sightings,,Summer,18.421181818181815,0.0705761999543753,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-23,42.75,-65.25,1,Visual,RWSAS sightings,,Summer,19.429305785123965,0.1016070863670462,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-23,44.21,-67.98,1,Visual,RWSAS sightings,,Summer,15.22706611570248,0.0278926513619638,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-24,42.85,-65.67,1,Visual,RWSAS sightings,,Summer,16.355314049586777,0.0361005540123691,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-24,44.15,-67.61,1,Visual,RWSAS sightings,,Summer,15.026454545454545,0.0596259171837217,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-24,44.28,-67.31,1,Visual,RWSAS sightings,,Summer,14.562280991735538,0.0785779867392897,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-25,42.82,-65.45,1,Visual,RWSAS sightings,,Summer,17.203462809917358,0.1472990156111012,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-26,42.85,-65.43,1,Visual,RWSAS sightings,,Summer,17.515289256198347,0.20670026608594408,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-26,44.67,-66.5,1,Visual,RWSAS sightings,,Summer,14.319586776859502,0.08720665112249155,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-27,44.63,-66.5,1,Visual,RWSAS sightings,,Summer,14.67793388429752,0.11139232469070744,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-28,44.67,-66.45,1,Visual,RWSAS sightings,,Summer,14.579123966942149,0.15370751445521424,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-08-29,44.67,-66.5,1,Visual,RWSAS sightings,,Summer,14.667578512396695,0.05560575509783024,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-09-01,42.82,-65.58,1,Visual,RWSAS sightings,,Fall,19.506999999999998,0.23623081932719994,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-09-01,44.63,-66.47,1,Visual,RWSAS sightings,,Fall,14.214611570247932,0.15616737815561832,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-09-17,42.07,-70.33,1,Visual,RWSAS sightings,,Fall,16.42982644628099,0.059506302187249366,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-09-18,41.81,-69.75,1,Visual,RWSAS sightings,,Fall,16.748214876033057,0.06168468205316466,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-09-20,41.12,-71.32,1,Visual,RWSAS sightings,,Fall,19.449049586776862,0.05574271252818826,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-09-26,43.32,-67.65,1,Visual,RWSAS sightings,,Fall,15.743504132231406,0.14205720678656134,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-09-30,41.8,-68.4,1,Visual,RWSAS sightings,,Fall,17.4211652892562,0.134269318907933,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-08,42.03,-69.97,1,Visual,RWSAS sightings,,Fall,10.917084745762711,0.0495100999797012,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-19,42.91,-70.3,1,Visual,RWSAS sightings,,Fall,9.958173553719009,0.04681078935459294,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-20,42.97,-70.1,1,Visual,RWSAS sightings,,Fall,9.919917355371902,0.04465422712353161,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-20,42.99,-70.13,1,Visual,RWSAS sightings,,Fall,9.917123966942148,0.05240229002629429,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-20,42.99,-70.1,1,Visual,RWSAS sightings,,Fall,9.880785123966941,0.04316537964619284,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-20,43.0,-70.25,1,Visual,RWSAS sightings,,Fall,9.819520661157025,0.10255242561734097,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-20,43.01,-70.15,1,Visual,RWSAS sightings,,Fall,9.887041322314051,0.06780117993073616,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-20,43.01,-70.14,1,Visual,RWSAS sightings,,Fall,9.887371900826444,0.06500000000000143,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-20,43.04,-70.15,1,Visual,RWSAS sightings,,Fall,9.834438016528923,0.09617692030835745,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-25,42.96,-70.24,1,Visual,RWSAS sightings,,Fall,9.845553719008265,0.06580273550544817,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-25,42.97,-70.24,1,Visual,RWSAS sightings,,Fall,9.83412396694215,0.07012310603502904,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-25,42.97,-70.21,1,Visual,RWSAS sightings,,Fall,9.89688429752066,0.07273238618387173,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-25,43.1,-70.19,1,Visual,RWSAS sightings,,Fall,9.883231404958678,0.09800510190801333,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-25,43.11,-70.08,1,Visual,RWSAS sightings,,Fall,9.987719008264463,0.03797696670351705,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-26,31.79,-80.88,1,Visual,RWSAS sightings,,Fall,18.19790909090909,0.058645119148996346,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-11-29,31.86,-80.63,1,Visual,RWSAS sightings,,Fall,18.52838842975207,0.0693541635375985,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-02,31.34,-81.03,1,Visual,RWSAS sightings,,Winter,17.635983471074383,0.06485560885536563,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-04,42.98,-70.13,1,Visual,RWSAS sightings,,Winter,8.786826446280989,0.03801315561749662,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-09,30.93,-81.1,1,Visual,RWSAS sightings,,Winter,16.756347107438017,0.07692203845453141,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-09,43.03,-70.05,1,Visual,RWSAS sightings,,Winter,8.512322314049587,0.029410882339704465,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-11,31.63,-80.94,1,Visual,RWSAS sightings,,Winter,14.63971900826446,0.06776614198845927,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-12,30.25,-81.19,1,Visual,RWSAS sightings,,Winter,17.240685950413223,0.0631585306985532,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-12,31.06,-81.08,1,Visual,RWSAS sightings,,Winter,15.553239669421489,0.0771443452237421,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-12,32.09,-80.61,1,Visual,RWSAS sightings,,Winter,15.347595041322316,0.06092618484691213,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-13,42.97,-70.05,1,Visual,RWSAS sightings,,Winter,8.167,0.047010637094173635,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-13,43.0,-69.31,1,Visual,RWSAS sightings,,Winter,8.54786776859504,0.05608029957124075,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-13,43.0,-69.05,1,Visual,RWSAS sightings,,Winter,8.518132231404959,0.03238826948140372,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-15,30.94,-81.16,1,Visual,RWSAS sightings,,Winter,14.27097520661157,0.09824586505293788,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-16,30.99,-81.21,1,Visual,RWSAS sightings,,Winter,13.736553719008265,0.08935882720806118,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-17,30.22,-81.33,1,Visual,RWSAS sightings,,Winter,17.393866666666664,0.07134423592694732,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-17,30.81,-81.4,1,Visual,RWSAS sightings,,Winter,14.468971962616823,0.06794115100585223,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-17,31.59,-81.05,1,Visual,RWSAS sightings,,Winter,13.060404958677685,0.06397655820689314,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-17,31.64,-81.03,1,Visual,RWSAS sightings,,Winter,13.041785123966942,0.06539113089708765,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-19,30.13,-81.25,1,Visual,RWSAS sightings,,Winter,18.72697520661157,0.04386342439892342,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-19,30.19,-81.3,1,Visual,RWSAS sightings,,Winter,18.411483333333333,0.043185645763378334,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-19,42.88,-69.05,1,Visual,RWSAS sightings,,Winter,8.2750826446281,0.04841487374763952,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-19,42.9,-69.25,1,Visual,RWSAS sightings,,Winter,8.029809917355372,0.1022399139279767,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-19,43.02,-69.35,1,Visual,RWSAS sightings,,Winter,8.26898347107438,0.04123105625617702,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-21,30.48,-81.03,1,Visual,RWSAS sightings,,Winter,17.922421487603305,0.11274972283779618,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-21,30.59,-81.27,1,Visual,RWSAS sightings,,Winter,15.682082644628098,0.08388235809751614,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-21,30.65,-81.18,1,Visual,RWSAS sightings,,Winter,16.073785123966942,0.13685393673548177,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-21,31.18,-81.08,1,Visual,RWSAS sightings,,Winter,13.844826446280992,0.06268173577685802,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-22,30.05,-81.31,1,Visual,RWSAS sightings,,Winter,17.212899999999998,0.05772564421468215,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-22,30.71,-81.27,1,Visual,RWSAS sightings,,Winter,14.970859504132232,0.09220086767487823,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-22,31.41,-81.2,1,Visual,RWSAS sightings,,Winter,12.51200892857143,0.06531653695657762,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,30.17,-81.04,1,Visual,RWSAS sightings,,Winter,18.357586776859506,0.12422761367747578,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,30.72,-81.29,1,Visual,RWSAS sightings,,Winter,14.62109917355372,0.09121403400792988,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,30.83,-81.07,1,Visual,RWSAS sightings,,Winter,15.516355371900827,0.11796291790219683,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,31.38,-81.2,1,Visual,RWSAS sightings,,Winter,12.349733333333335,0.06464711903867057,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,31.44,-81.09,1,Visual,RWSAS sightings,,Winter,12.805,0.07412320824141334,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,31.51,-81.14,1,Visual,RWSAS sightings,,Winter,12.305144067796611,0.06977822009767908,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,31.52,-81.13,1,Visual,RWSAS sightings,,Winter,12.32707438016529,0.07068238818828895,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-23,31.6,-81.04,1,Visual,RWSAS sightings,,Winter,12.652520661157027,0.07717674520216619,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-26,30.52,-81.15,1,Visual,RWSAS sightings,,Winter,17.226066115702476,0.10623088063270665,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-26,31.0,-81.27,1,Visual,RWSAS sightings,,Winter,13.797785123966941,0.07252068670386469,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-26,31.08,-81.0,1,Visual,RWSAS sightings,,Winter,15.002404958677687,0.12007081243999292,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-27,30.79,-81.24,1,Visual,RWSAS sightings,,Winter,14.98723966942149,0.07798717843338052,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-27,30.87,-81.18,1,Visual,RWSAS sightings,,Winter,14.84099173553719,0.07516648189186449,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-27,30.93,-81.25,1,Visual,RWSAS sightings,,Winter,14.18010743801653,0.0782432105680744,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-27,31.05,-81.27,1,Visual,RWSAS sightings,,Winter,13.374859504132232,0.0782432105680744,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-27,31.3,-81.05,1,Visual,RWSAS sightings,,Winter,13.117553719008265,0.07625122949828408,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-28,31.36,-80.98,1,Visual,RWSAS sightings,,Winter,13.070842975206613,0.07306161783043225,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-29,30.63,-81.15,1,Visual,RWSAS sightings,,Winter,16.123214876033057,0.10275821135072266,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-29,30.86,-81.37,1,Visual,RWSAS sightings,,Winter,13.441849557522124,0.08061017305526696,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-29,30.97,-81.23,1,Visual,RWSAS sightings,,Winter,13.57985123966942,0.08310385069297313,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-29,31.34,-80.84,1,Visual,RWSAS sightings,,Winter,14.142677685950414,0.10977249200050115,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-30,30.28,-81.34,1,Visual,RWSAS sightings,,Winter,15.97872972972973,0.06673080248281109,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-30,30.64,-81.22,1,Visual,RWSAS sightings,,Winter,15.45014049586777,0.09910221995495415,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-30,30.79,-81.3,1,Visual,RWSAS sightings,,Winter,14.05204958677686,0.0841486779456468,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-30,30.88,-81.15,1,Visual,RWSAS sightings,,Winter,14.459561983471074,0.08450591695260166,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-30,31.03,-80.76,1,Visual,RWSAS sightings,,Winter,16.471363636363638,0.11112605455067928,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-30,31.46,-81.02,1,Visual,RWSAS sightings,,Winter,12.558305785123965,0.07653757247260992,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-31,30.04,-81.33,1,Visual,RWSAS sightings,,Winter,17.071785714285713,0.0621691241694795,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-31,30.58,-81.23,1,Visual,RWSAS sightings,,Winter,15.57895041322314,0.07381395532011548,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-31,30.84,-81.01,1,Visual,RWSAS sightings,,Winter,15.609702479338845,0.07905694150420904,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2002-12-31,31.88,-80.71,1,Visual,RWSAS sightings,,Winter,13.550586776859506,0.06324555320336793,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2003-01-04,30.62,-81.28,1,Visual,RWSAS sightings,,Winter,15.823107438016528,0.09689685237405837,8.208351333333333,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-04,31.03,-81.01,1,Visual,RWSAS sightings,,Winter,14.8258347107438,0.07836612788698956,2.5393484444444443,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-04,31.48,-80.97,1,Visual,RWSAS sightings,,Winter,12.955578512396695,0.08462416912443038,3.634561,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,28.72,-80.68,1,Visual,RWSAS sightings,,Winter,20.351957446808512,0.07516648189186755,1.437202,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,29.21,-80.98,1,Visual,RWSAS sightings,,Winter,19.95327272727273,0.048013019067748346,2.0899981666666663,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,30.17,-81.13,1,Visual,RWSAS sightings,,Winter,17.161537190082644,0.06750000000000149,3.4658513125,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,30.54,-81.17,1,Visual,RWSAS sightings,,Winter,16.079752066115702,0.1281649328014493,5.9580243125,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,30.56,-81.19,1,Visual,RWSAS sightings,,Winter,16.0070826446281,0.08407734534343905,6.055188888888889,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,30.57,-81.32,1,Visual,RWSAS sightings,,Winter,15.624280991735537,0.1079918978442353,10.673975222222223,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,30.98,-81.21,1,Visual,RWSAS sightings,,Winter,14.586743801652892,0.09920181449953504,5.695788833333332,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-05,31.13,-80.95,1,Visual,RWSAS sightings,,Winter,14.769760330578514,0.12390722335683178,2.2866634375,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-06,30.79,-81.39,1,Visual,RWSAS sightings,,Winter,14.536177966101693,0.0650691939399895,8.384559571428571,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-06,30.8,-81.35,1,Visual,RWSAS sightings,,Winter,14.612983471074383,0.06757403347440459,8.307161500000001,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-06,31.11,-80.98,1,Visual,RWSAS sightings,,Winter,14.756520661157024,0.10700467279516493,2.448053555555555,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-06,31.44,-81.0,1,Visual,RWSAS sightings,,Winter,12.900628099173552,0.06332456079595113,3.9289908333333337,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-07,30.77,-81.26,1,Visual,RWSAS sightings,,Winter,14.947933884297521,0.0793095202355929,6.662364888888889,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-10,30.35,-81.27,1,Visual,RWSAS sightings,,Winter,15.523371900826444,0.06773662229547639,12.202102444444444,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-10,31.03,-81.17,1,Visual,RWSAS sightings,,Winter,14.424669421487604,0.10046392387319945,6.351846000000001,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-11,30.43,-81.32,1,Visual,RWSAS sightings,,Winter,15.079545454545455,0.0621630919436921,15.382844125,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-11,30.47,-81.18,1,Visual,RWSAS sightings,,Winter,15.36707438016529,0.08488963423174849,11.408353555555557,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-11,30.63,-81.15,1,Visual,RWSAS sightings,,Winter,15.3457520661157,0.058502136713115174,6.44501525,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-11,30.7,-81.32,1,Visual,RWSAS sightings,,Winter,14.890115702479338,0.08316549765377464,10.1913045,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-11,30.88,-81.02,1,Visual,RWSAS sightings,,Winter,15.59114049586777,0.16931922513406453,3.950949333333334,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-11,31.33,-81.05,1,Visual,RWSAS sightings,,Winter,12.696388429752067,0.06670832032063131,6.6457495,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-14,30.2,-81.18,1,Visual,RWSAS sightings,,Winter,16.378636363636364,0.07658492018668,7.7668826666666675,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-14,30.25,-81.13,1,Visual,RWSAS sightings,,Winter,16.4998347107438,0.07808008709011569,5.446244,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-14,30.33,-81.2,1,Visual,RWSAS sightings,,Winter,15.726685950413222,0.0765588009310495,8.3192436875,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-14,30.37,-81.34,1,Visual,RWSAS sightings,,Winter,14.721413223140496,0.07360027173862886,14.719285999999999,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-14,31.23,-80.99,1,Visual,RWSAS sightings,,Winter,12.82897520661157,0.0815245361839002,6.044252,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-01-14,31.59,-80.95,1,Visual,RWSAS sightings,,Winter,11.545066115702479,0.07424284477308331,3.8481009999999998,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
